2.2475831508636475,1
2.4126439094543457,1
2.5192713737487793,1
2.3785126209259033,1
2.8611841201782227,1
1.9288125038146973,1
1.7534444332122803,1
2.3530259132385254,1
1.8407100439071655,1
2.1457066535949707,1
2.063554525375366,1
1.973222017288208,1
1.8405264616012573,1
2.232532262802124,1
2.6386094093322754,1
1.7783170938491821,1
2.940037250518799,1
2.1856648921966553,1
2.3320257663726807,1
2.5113158226013184,1
1.9218835830688477,1
2.806588888168335,1
2.1883764266967773,1
1.988926887512207,1
2.5310721397399902,1
2.7380857467651367,1
2.3317267894744873,1
2.4605886936187744,1
2.914475917816162,1
1.5648338794708252,1
2.22273588180542,1
2.635469913482666,1
2.1495583057403564,1
1.5885082483291626,1
2.087580919265747,1
2.2833070755004883,1
2.051051616668701,1
2.664059638977051,1
2.599329710006714,1
2.352893590927124,1
2.118804931640625,1
1.8151757717132568,1
2.407679319381714,1
2.4120073318481445,1
3.0356178283691406,1
2.3121514320373535,1
2.4126663208007813,1
2.104337215423584,1
2.7360355854034424,1
2.3211476802825928,1
1.8416104316711426,1
2.3453521728515625,1
2.3051912784576416,1
1.9890474081039429,1
2.7378735542297363,1
2.771181344985962,1
1.9192800521850586,1
1.9820629358291626,1
2.501617908477783,1
1.8811719417572021,1
2.6484804153442383,1
2.06078839302063,1
2.1618425846099854,1
1.9324817657470703,1
2.5549886226654053,1
2.4519855976104736,1
2.3341712951660156,1
2.2842490673065186,1
2.3188235759735107,1
1.6592659950256348,1
2.1936590671539307,1
2.0066685676574707,1
3.1151161193847656,1
2.150705337524414,1
2.2053380012512207,1
2.1357555389404297,1
2.977592945098877,1
2.170860528945923,1
2.3781514167785645,1
2.8378634452819824,1
2.3030078411102295,1
2.2222213745117188,1
2.1575849056243896,1
3.006985902786255,1
2.281423568725586,1
3.187821626663208,1
2.1766486167907715,1
2.705742835998535,1
3.2928361892700195,1
2.658005952835083,1
2.1068053245544434,1
2.0225887298583984,1
1.880921721458435,1
2.6149115562438965,1
2.475742816925049,1
2.3653345108032227,1
2.439748764038086,1
2.3188836574554443,1
2.156418800354004,1
1.9423798322677612,1
2.319289207458496,1
1.9955332279205322,1
2.2003159523010254,1
2.6784064769744873,1
2.028003692626953,1
2.7888269424438477,1
2.407282590866089,1
2.6809921264648438,1
2.034282922744751,1
2.6810858249664307,1
2.262328624725342,1
2.1987037658691406,1
2.5205836296081543,1
2.1280641555786133,1
2.6006009578704834,1
2.0330898761749268,1
2.4216833114624023,1
2.2993955612182617,1
2.017099380493164,1
2.0177230834960938,1
1.8898967504501343,1
1.8234668970108032,1
2.2676992416381836,1
3.470032215118408,1
2.610853433609009,1
2.277785539627075,1
1.9836320877075195,1
1.9280095100402832,1
2.1819019317626953,1
2.6355910301208496,1
2.082084894180298,1
1.8025469779968262,1
2.423001766204834,1
2.4068708419799805,1
2.0645158290863037,1
2.1587932109832764,1
2.1823673248291016,1
1.8333836793899536,1
1.9482792615890503,1
2.1913678646087646,1
1.9327101707458496,1
2.13447642326355,1
1.7429518699645996,1
2.909440517425537,1
2.4877521991729736,1
2.253607749938965,1
2.4130616188049316,1
1.756162405014038,1
2.601923942565918,1
2.6842782497406006,1
2.721968650817871,1
2.6023359298706055,1
1.907822847366333,1
2.369877815246582,1
2.7815871238708496,1
2.45145845413208,1
2.4917242527008057,1
2.226231098175049,1
2.744248867034912,1
2.160374402999878,1
2.495990753173828,1
2.204637289047241,1
1.797019600868225,1
2.2340612411499023,1
2.1194076538085938,1
2.2629647254943848,1
1.5496571063995361,1
2.2253761291503906,1
2.3591771125793457,1
2.293056011199951,1
2.095470666885376,1
1.8229632377624512,1
2.5439791679382324,1
1.8826813697814941,1
2.550842761993408,1
1.8636527061462402,1
1.7585885524749756,1
1.9838443994522095,1
1.8163251876831055,1
2.1327292919158936,1
2.171886920928955,1
2.3627023696899414,1
2.149848699569702,1
2.1154747009277344,1
2.376032829284668,1
1.6913038492202759,1
2.90793514251709,1
2.310828685760498,1
2.085245132446289,1
2.376936912536621,1
2.0511040687561035,1
2.390667676925659,1
1.9693870544433594,1
1.9827547073364258,1
2.2614800930023193,1
2.204028606414795,1
2.3208889961242676,1
1.9579734802246094,1
2.6072604656219482,1
2.4207186698913574,1
2.576014757156372,1
2.05723237991333,1
2.7530617713928223,1
2.1547658443450928,1
1.8758970499038696,1
1.967238187789917,1
2.6975951194763184,1
2.0590367317199707,1
2.383960723876953,1
2.560476779937744,1
2.4977335929870605,1
2.320197582244873,1
2.4042611122131348,1
2.560466766357422,1
1.8606867790222168,1
2.026179790496826,1
3.015021324157715,1
2.0292916297912598,1
1.9505290985107422,1
1.6897697448730469,1
2.1635231971740723,1
2.1727724075317383,1
1.881307601928711,1
2.0708165168762207,1
2.019253730773926,1
1.9857232570648193,1
2.095201015472412,1
2.60168719291687,1
2.3980307579040527,1
2.614920139312744,1
2.048227310180664,1
2.236532688140869,1
2.3322529792785645,1
2.7291953563690186,1
2.0156142711639404,1
1.863145112991333,1
2.732581853866577,1
1.8558329343795776,1
2.148589849472046,1
1.9899475574493408,1
2.021817445755005,1
2.51239013671875,1
1.8676841259002686,1
2.36448335647583,1
2.3245577812194824,1
2.0973663330078125,1
